example_id,language,asr_model,source_file,row_index,reference_clean
mix_whisper_v2_2_ct2_int8_0049,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,49,депозиттің проценті уәде етілгеннен аз болып шықты договорде басқа цифра жазылған еді
mix_whisper_v2_2_ct2_int8_0050,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,50,осы спикер бұрын да осында болды ма раньше видел где то таныс сияқты
mix_whisper_v2_2_ct2_int8_0051,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,51,пепсі орнына кока кола беріңізші просто привычкам менің ничего личного
mix_whisper_v2_2_ct2_int8_0052,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,52,несие пайызы осынша жоғары екен ғой никто же не предупредил бұл әділетсіздік
mix_whisper_v2_2_ct2_int8_0053,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,53,пресс орталық қайда айтып беріңізші журналист ретінде аккредитациям бар
mix_whisper_v2_2_ct2_int8_0054,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,54,бургерді без лука жасауға болады ма аллергия ничего личного
mix_whisper_v2_2_ct2_int8_0055,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,55,осы митингтің нәтижесі қандай болды краткое резюме айтып беріңізші
mix_whisper_v2_2_ct2_int8_0056,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,56,банкомат чек бермеді операция өтті ме белгісіз как проверить айтып беріңізші
mix_whisper_v2_2_ct2_int8_0057,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,57,картамда неге комиссия алынды я ничего не делал а деньги ушли не понимаю
mix_whisper_v2_2_ct2_int8_0058,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,58,осы квартал жоспары орындалды показательдар жақсы клиент те доволен результаты видны
mix_whisper_v2_2_ct2_int8_0059,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,59,код ревью кешіктіріліп жатыр пайплайн тоқтап қалды блокер ғой бұл
mix_whisper_v2_2_ct2_int8_0060,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,60,осы апта ішінде үш митинг болды слишком много кейбірін асинхронды жасауға болар еді
mix_whisper_v2_2_ct2_int8_0061,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,61,осы кассадан евро шығаруға болады ма немесе только доллар
mix_whisper_v2_2_ct2_int8_0062,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,62,маған справка керек о наличии счёта жұмысқа керек сегодня нужна болса жақсы еді
mix_whisper_v2_2_ct2_int8_0063,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,63,осы апта ішінде колл жасайық статус бойынша поговорим как дела идут
mix_whisper_v2_2_ct2_int8_0064,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,64,презентацияны чатқа жіберіп беріңізші скачать хочу слайдтары кейін керек болады
mix_whisper_v2_2_ct2_int8_0065,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,65,митинг повесткасы жоқ болып шықты никто не подготовился уақыт текке кетті
mix_whisper_v2_2_ct2_int8_0066,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,66,дедлайн қысылып қалды риск бар клиентке заранее хабарлаған жөн
mix_whisper_v2_2_ct2_int8_0067,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,67,синхронды аударма жұмыс жасамады переводчик не пришёл ағылшынша доклад түсініксіз болып қалды
mix_whisper_v2_2_ct2_int8_0068,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,68,осы фича пользователь тарапынан сұралды ма или наша инициатива
mix_whisper_v2_2_ct2_int8_0069,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,69,стартаптың демосы күшті жұмыс жасайды екен живой демо это всегда круто браво
mix_whisper_v2_2_ct2_int8_0070,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,70,параллельді залдағы доклад бітті ме следующая сессия қашан басталады айтып қойыңызшы
mix_whisper_v2_2_ct2_int8_0071,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,71,несиені уақытында төлеп жатырмын просрочек жоқ бірақ лимитті арттырмайды непонятно
mix_whisper_v2_2_ct2_int8_0072,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,72,онбординг процесі ұзаққа созылды документация жетіспейді это нужно исправить обязательно
mix_whisper_v2_2_ct2_int8_0073,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,73,следующий митингтің уақытын календарьға қосыңызшы барлық команда мүшелеріне инвайт жіберіңізші
mix_whisper_v2_2_ct2_int8_0074,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,74,мынау технологияны демо режимде көрдім теория ғана емес реально жұмыс жасайды
mix_whisper_v2_2_ct2_int8_0075,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,75,маған осы тапсырманы тағайындамаңызшы текущий спринт тығыз другому можно берсеңізші
mix_whisper_v2_2_ct2_int8_0076,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,76,мынау стартапты осынша жас команда жасапты ғой студенттер екен вот это молодцы
mix_whisper_v2_2_ct2_int8_0077,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,77,рипортты жұмааға дейін дайын жасаңызшы клиентке понедельникте презентация бар
mix_whisper_v2_2_ct2_int8_0078,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,78,сэндвичке горчица салыпсыздар мен айтпадым ғой можно переделать немного
mix_whisper_v2_2_ct2_int8_0079,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,79,депозит ашқым келеді сроки мен процентная ставка айтып беріңізші қандай варианттар бар
mix_whisper_v2_2_ct2_int8_0080,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,80,мобильді банкте операция неге өтпей жатыр деньги списались бірақ жетпеді
mix_whisper_v2_2_ct2_int8_0081,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,81,спикерге сұрақ қоюға кезек аламын деп едім как записаться айтып беріңізші
mix_whisper_v2_2_ct2_int8_0082,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,82,мобильді қосымша осынша ыңғайлы екен ғой раньше зря в очередях стоял жаль
mix_whisper_v2_2_ct2_int8_0083,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,83,осы пунктті повесткадан алып тастаңызшы отдельно обсудим здесь не к месту
mix_whisper_v2_2_ct2_int8_0084,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,84,осы кассир тым баяу жұмыс жасайды полчаса жди других окошек нет ғой
mix_whisper_v2_2_ct2_int8_0085,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,85,картошка фри неше грамм шамамен калории считаю диета ұстап жатырмын
mix_whisper_v2_2_ct2_int8_0086,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,86,вай фай осынша баяу екен ғой все подключились наверное невозможно работать
mix_whisper_v2_2_ct2_int8_0087,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,87,командада кім бос осы тапсырманы ала алады эстимейт жасалды ма
mix_whisper_v2_2_ct2_int8_0088,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,88,мынау демо жұмыс жасайды ма лайв режимде немесе заранее записанное видео ма
mix_whisper_v2_2_ct2_int8_0089,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,89,жаңа карта алғаныма бір ай болды до сих пор не активировалась неге екенін түсінбеймін
mix_whisper_v2_2_ct2_int8_0090,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,90,доклад ағылшынша болады ма орысша ма заранее знать хотел перевод керек пе
mix_whisper_v2_2_ct2_int8_0091,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,91,митинг жиі болады но пользы мало асинхронды формат қарастырса болмай ма
mix_whisper_v2_2_ct2_int8_0092,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,92,техникалық қарыз жинала береді когда нибудь проблема болады рефакторингке уақыт бөлу керек
mix_whisper_v2_2_ct2_int8_0093,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,93,осы тапсырманың дедлайны қашан я думал на следующей неделе бірақ уточнить хотел
mix_whisper_v2_2_ct2_int8_0094,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,94,менің шотымнан рұқсатсыз ақша кеткен это мошенники срочно көмектесіңізші
mix_whisper_v2_2_ct2_int8_0095,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,95,техникалық қарыз жинала береді никто не занимается рефакторингке уақыт бөлінбейді
mix_whisper_v2_2_ct2_int8_0096,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,96,осы шотқа он мың теңге аудара аламын ба номер счёта беріңізші қазір жасаймын
mix_whisper_v2_2_ct2_int8_0097,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,97,программаның пэ дэ эф версиясын жіберіп беріңізші сайтта ашылмай тұр қолайсыз
mix_whisper_v2_2_ct2_int8_0098,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,98,осы кассадан евро шығаруға болады ма немесе только доллар
mix_whisper_v2_2_ct2_int8_0099,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,99,карта блокировкасы неше күнде алынады заявку вчера подал когда ждать
mix_whisper_v2_2_ct2_int8_0100,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,100,осы жерде кездескен адамдармен кейін коллаборация болуы мүмкін очень перспективно выглядит
mix_whisper_v2_2_ct2_int8_0101,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,101,телефон нөмірімді жаңартыңызшы старый уже не работает жаңасы бар қолымда
mix_whisper_v2_2_ct2_int8_0102,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,102,конференция материалдары онлайн болады ма кейін видео жазба немесе слайд болса жақсы еді
mix_whisper_v2_2_ct2_int8_0103,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,103,осы шотқа он мың теңге аудара аламын ба номер счёта беріңізші қазір жасаймын
mix_whisper_v2_2_ct2_int8_0104,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,104,бесінші комбода не бар фото не видно темновато здесь
mix_whisper_v2_2_ct2_int8_0105,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,105,кола суық па мұздай болса аламын иначе не хочу
mix_whisper_v2_2_ct2_int8_0106,mix,whisper-v2.2-ct2-int8,noisy_bench_v1_mix/whisper-v2.2-ct2-int8.tsv,106,ағылшынша доклад болған кезде субтитр болады ма или просто перевод беріңіз
